UserId,StallId,Rating
668,10700,4.4
670,4188,4.4
672,13029,1.6
679,16357,0
681,7068,5
682,8429,2.8
688,6701,4.2
693,17984,3
696,20814,4.2
697,20847,3.8
698,6764,3.9
699,9915,2.9
706,10880,0.3
709,18264,2.7
710,15070,4.1
713,3073,4.6
719,6408,5
721,3737,5
726,5069,4.5
727,4984,1.7
730,8192,4.7
732,18361,4.2
733,6045,2.1
738,12438,3.4
740,8580,4.6
741,2702,2.3
743,17155,5
744,1488,1.3
746,6558,5
748,20785,0.4
750,3907,0
751,12939,4.6
755,16890,1.7
756,4936,1.3
761,13107,4.8
763,11590,1
764,8497,2.6
767,19708,4.4
769,5847,2.4
771,4391,5
772,17047,2.2
773,1950,1.5
776,19887,5
777,12938,4.2
778,3228,2.4
781,8679,5
784,6655,3.1
791,4477,0
794,14600,0.4
795,16119,2
798,15176,4.3
799,8034,3.7
800,16140,2.9
801,395,2
802,7221,2.2
804,10840,1
805,12082,3.7
807,8157,3.4
809,4510,1.4
811,7524,0.6
813,12184,2.9
815,14525,1.5
818,13580,3.5
822,13552,2.4
826,6478,3.6
827,5891,1.9
832,6052,3.6
833,18593,1.6
835,7686,1.7
838,18067,2.4
841,15225,1
842,9509,0.3
849,2701,2.6
850,6750,5
851,15696,0.1
854,17155,4.2
855,19116,0
857,10561,2.3
860,17952,3.6
861,13081,4.7
864,13611,2.5
866,2887,2.5
867,15072,1.7
868,13145,2.3
869,4651,0.4
870,16839,3.9
871,17524,5
874,20176,4
875,16907,3.2
876,11392,4.3
879,13282,3.6
880,13726,2.7
884,12862,5
891,9280,3.9
892,665,1.5
894,5579,3.8
897,18877,2.9
899,2484,5
902,3245,0.5
904,19432,5
909,14864,2.7
914,14344,0.1
915,13455,0.9
916,11827,1.4
917,2943,2.3
921,19061,0.8
923,4241,4.3
924,20490,2.1
925,18356,4.7
926,19688,5
928,12007,4.3
934,11971,2.4
938,8988,0.1
940,7014,5
942,198,4.6
943,18525,5
948,11904,5
949,8202,3.5
950,18797,5
952,20750,5
953,6129,4.9
954,6252,4
960,5430,4.3
963,13757,0.3
966,15841,0.2
969,12249,0.8
970,16140,1
971,18017,3.9
974,9176,1.5
975,17217,2.6
981,5302,4.4
983,19064,2.7
984,8983,4.3
985,9236,0
988,10079,0.5
992,1611,2.9
994,7382,2.3
998,4520,1.6
999,18194,2.5
1000,12872,1.1
1002,6873,3.7
1003,6217,2.8
1005,6967,5
1011,16433,4.8
1014,16195,3.4
1015,15405,0.8
1017,6882,0
1018,14791,0
1022,20476,2.3
1027,20760,3.6
1028,2004,5
1031,8021,4.9
1035,5087,5
1040,13102,1.6
1042,7080,0.1
1044,2117,5
1045,18735,1
1049,13290,0.1
1055,12432,3.3
1057,7949,2.9
1059,656,2.1
1060,10400,5
1066,9137,3.6
1067,466,1.3
1068,16769,3.2
1069,13920,4.5
1070,7393,5
1075,12022,1
1079,6875,3.9
1080,20239,5
1081,17494,5
1082,7866,4.4
1086,6182,3.5
1087,9420,1
1088,19269,3.8
1095,18342,4.7
1097,255,2.3
1099,16926,2.3
1103,584,1.4
1106,6523,0.7
1107,20192,1.7
1108,10720,5
1110,15114,5
1111,17882,2.1
1115,6813,3.9
1119,19205,2.4
1122,12372,3.5
1124,2246,4.8
1125,1816,1.4
1128,471,5
1129,669,1.6
1131,3351,2.7
1136,9215,5
1137,3248,5
1139,14335,3.7
1140,1376,3.9
1143,11219,3.5
1145,9844,1.9
1146,17696,2.5
1149,12693,1.7
1153,17171,1.6
1155,4712,5
1156,14280,0.8
1158,19468,5
1160,12131,2.3
1162,659,2.9
1164,15826,4.5
1166,15140,1.1
1167,3878,4.3
1169,1108,4.2
1171,5085,2.3
1172,13466,1.9
1175,20822,3.2
1179,2722,5
1185,9473,4.3
1188,7693,4.1
1189,8311,4
1198,7711,0.9
1200,6592,4.9
1203,11051,2.2
1204,8810,5
1205,19651,3.1
1209,3399,4.6
1214,3216,2.3
1226,6429,5
1238,18405,3.5
1248,19508,3.5
1249,10332,4.3
1250,16621,4.5
1254,2365,4.7
1256,1380,3.6
1264,14176,3.9
1265,4696,4.3
1270,5248,4
1273,8369,1
1277,6176,3.5
1278,12398,4.7
1279,1511,5
1280,12162,5
1287,3784,5
1293,990,2.8
1296,13148,4.3
1301,16627,5
1303,9689,5
1304,17633,3.7
1305,11001,0.7
1306,17867,4.1
1307,6641,1
1308,2663,5
1310,19865,3.8
1311,10584,3.2
1312,19329,2.8
1315,18445,4.6
1318,93,4.8
1320,20671,4.1
1321,11551,2.4
1324,18171,5
1327,19622,2.1
1329,13732,1.7
1330,10348,3.3
1332,14171,2.3
1336,1474,3.2
1340,10760,1.7
1342,1740,3.1
1343,2886,3.8
1346,12463,2.3
1350,14620,5
1351,12775,1.3
1353,9657,3.8
1354,6662,4.6
1358,4820,1.3
1359,20598,5
1360,11408,4.3
1361,9072,5
1369,7176,3.3
1377,10022,1.3
1378,19785,3.7
1380,4799,4.9
1385,8764,1.5
1386,1356,1.4
1395,651,1.5
1399,20098,5
1400,17222,5
1406,1313,2.7
1408,3431,4.3
1411,5286,2.8
1413,4166,0.4
1416,12905,3.2
1417,3237,5
1418,12908,3.4
1419,16045,3
1421,19273,4.7
1422,11809,0.3
1424,13337,3.5
1425,11004,1.7
1427,19819,2.9
1428,2970,2.5
1431,2381,3.7
1436,8275,2.8
1439,9533,2.4
1441,6010,2
1443,7945,4.1
1445,17863,4.5
1446,951,2.9
1450,11940,0.7
1460,17644,4.2
1462,1389,2.8
1463,4003,0.4
1467,20090,4.4
1468,17782,0.7
1469,17189,2.5
1470,12845,3.7
1471,5218,4.6
1472,12871,3.8
1478,18758,4.5
1482,10824,4.2
1483,19419,2.2
1484,3800,3.8
1485,18343,1.6
1486,8709,0
1488,1014,3.3
1489,4345,4.4
1490,15779,4.3
1492,7839,0.4
1493,14557,4.2
1495,7070,5
1496,18600,2.2
1499,20551,5
1504,9586,2
1505,10199,4.4
1509,7622,3.8
1510,624,1.9
1514,2902,4
1516,7084,2.4
1519,4241,1
1520,9325,3.5
1521,20748,4.6
1522,16251,3.4
1523,9515,5
1531,3426,0
1535,10806,2.1
1537,16191,4.4
1538,13835,4
1540,12814,5
1545,8642,0.8
1547,14717,1.5
1549,13383,3.8
1551,19532,4.5
1552,1288,5
1555,3242,2.2
1557,15520,4.9
1560,1196,2.8
1563,4314,1.7
1564,20814,5
1565,15821,3.3
1568,16621,4.1
1571,16854,3.5
1572,20831,3.6
1573,15053,3.3
1576,14136,3.8
1578,15495,1.6
1580,19911,3.5
1582,16344,5
1585,12727,5
1586,20705,1.5
1590,7743,3.7
1596,20514,3.3
1597,17232,5
1604,7985,2.1
1605,11268,5
1610,19674,1.7
1615,4041,0.3
1618,1672,5
1624,9489,3.2
1625,13931,5
1626,7430,4.3
1628,9167,4.9
1630,18347,3.5
1632,20340,3.1
1640,511,5
1641,2649,4.1
1645,20660,2.5
1646,16496,4
1648,3339,3.4
1650,17843,1.2
1652,13228,1.9
1657,13962,0
1658,12166,3.3
1661,7279,1.9
1663,12670,5
1664,1030,5
1665,12251,4.9
1667,15380,2.7
1669,10429,5
1681,19434,2.8
1682,6785,2.2
1684,13891,5
1685,9107,0.2
1690,13081,5
1691,11641,1.1
1699,11234,3.5
1700,10571,5
1710,2066,4.6
1717,8909,0.8
1718,18685,4.9
1720,1134,4.8
1721,8852,1.9
1722,4663,2
1727,9197,4.7
1734,16397,0.5
1735,17269,2.3
1740,16361,5
1742,3865,4
1743,13439,4.3
1747,8276,4.1
1748,2594,3.1
1749,11168,5
1750,2771,3.2
1751,8821,1.3
1757,8490,5
1763,14989,2.3
1764,18174,4.8
1765,13789,1.9
1766,17529,5
1771,14082,2.9
1773,17322,4.7
1774,3426,4.4
1777,7492,1.4
1779,3258,4.6
1780,14831,3.5
1788,7947,5
1789,3816,4.5
1790,3054,2.7
1794,13619,1.7
1800,5038,2.9
1803,10905,3.7
1805,16436,2.4
1808,4993,4.7
1809,5750,0.1
1810,8164,4.2
1812,7358,3.4
1815,8431,1.5
1819,20726,4.3
1821,3388,5
1822,7859,0
1823,4887,3
1824,7486,4.2
1827,12299,4.6
1829,3917,3.5
1836,13813,3.5
1837,11611,0
1840,4987,5
1842,18255,4.3
1845,6625,3.9
1847,2118,4.2
1848,16680,4
1850,5877,5
1853,9096,3.4
1861,2432,2.6
1863,3569,1.3
1864,13900,4.8
1877,12610,4.7
1878,12572,3.5
1879,11696,4.1
1880,6806,0.3
1881,6708,4.9
1886,2263,0
1887,1813,2.2
1889,9493,3.5
1892,7303,1.4
1893,20160,2.1
1897,12226,2
1903,6584,2.5
1906,3001,3.7
1909,15926,1.7
1910,3839,2.9
1912,8073,4.9
1915,7307,1.1
1917,7329,3.4
1918,13106,4.7
1920,13484,2.9
1922,17233,4
1928,1152,4.6
1929,5,3.1
1931,6392,2.5
1935,14892,1.5
1936,1360,3
1937,13227,3.2
1940,1432,3.6
1944,1102,1.1
1945,548,1.8
1950,8387,5
1951,1596,4
1952,14263,1
1955,2052,5
1960,16924,3
1962,14061,3.4
1963,18133,5
1965,5441,5
1966,2634,2.8
1968,150,4.7
1971,7466,0.1
1973,12150,3.7
1975,11149,4.6
1977,5884,2.9
1978,8528,2.4
1980,20615,1.7
1981,5043,0.9
1983,19050,2.4
1984,4470,4.2
1987,17426,5
1992,2592,5
1993,15544,5
1995,17979,3.6
1998,12501,5
0,16676,1.2
1,568,4.3
2,959,0.4
3,3557,5
4,1953,1.9
5,16720,0.1
7,18539,5
8,13524,5
11,6614,1.3
13,7109,4.6
20,9470,4.6
21,1284,3
24,20411,3
26,4569,0
27,13895,1.5
28,10228,1.2
29,8131,4.4
35,4303,2.8
39,20265,2.7
40,15531,3.9
41,16706,3.4
42,12509,0.4
43,17782,3.5
49,13570,5
50,2458,4.3
54,13768,4.7
58,3358,3.3
59,6189,2
62,16940,1.1
65,11202,2.9
73,12137,0.4
77,7998,4.1
78,15512,4.4
81,19166,1.3
84,10469,3.6
88,19238,3.7
89,11438,4.5
92,9727,2.3
93,3012,3.6
95,3002,1.5
98,5149,3.9
103,10005,3.1
105,13564,4.5
106,18753,4.7
110,15456,5
112,18442,1.6
114,8474,1.7
118,13406,4.4
120,12533,5
121,10237,2.4
125,4615,1.7
128,14357,5
131,19614,5
132,9987,2.9
136,13155,4.6
137,19686,3.3
138,3845,0.6
140,1305,5
144,5133,5
147,3792,0
148,4711,3.4
149,14838,4.2
150,5501,1.5
156,17789,0.1
160,15180,2.9
161,17971,3.6
162,292,5
163,15824,5
166,2568,2.2
167,19496,5
170,3306,2.8
175,3168,0.8
177,14890,0.3
178,8790,3.4
180,4299,4.8
181,10472,4.7
183,7586,5
191,2056,3
195,9618,4.3
198,5951,4.1
201,9049,4.7
203,1279,4
210,9445,0.7
211,17089,4.4
215,17209,4.5
216,19410,0.7
218,9838,3.5
219,18106,3.9
222,6565,5
225,13943,3
226,9984,3.2
228,5033,5
229,14465,2.1
232,16640,1.4
234,19969,1.7
235,18942,2.3
236,9133,4.7
239,17365,4.1
243,16686,5
244,11907,2.5
245,18279,4.5
250,19169,4.7
251,8510,3.6
259,10557,3.4
261,16665,3.9
262,9258,4
264,6632,5
267,13529,0.7
272,9222,5
274,10712,4.8
276,3651,5
277,2874,5
279,4875,4.5
280,14606,1.3
281,5482,5
283,5612,0.1
284,11863,1.9
285,3686,3.2
287,10179,4.9
288,6861,2.3
290,2861,5
293,10319,3.1
299,15653,3.1
302,3401,3.3
304,35,2.6
306,5327,0.9
307,13993,2.6
309,9449,3.5
313,16660,2.9
314,13158,4.3
315,17552,5
316,10667,5
319,15790,3
320,10985,4.5
324,20088,4.6
325,13176,5
331,5881,4.3
334,6298,3.8
337,5125,2.8
341,7530,5
342,2332,1.5
344,16185,0
353,17711,3.8
354,2580,2.7
358,16131,4.4
359,18430,4
361,6645,0.4
365,19668,4.1
367,4125,3.4
368,16391,5
371,7480,1.5
373,17380,3.7
380,17772,5
381,299,0.7
389,4165,4.8
392,1062,4.6
398,9525,1.7
403,11361,1.5
406,11796,2.9
410,14157,2.1
411,17432,4.3
412,2382,2.6
414,3380,3.3
415,15831,1.8
418,19232,3.3
421,16135,2.5
422,9566,3.4
424,2317,3.5
425,10445,3.3
426,735,1.1
428,8844,5
429,19484,2.6
433,20349,1.9
435,16685,4
436,2394,3.9
437,13375,4
440,13436,5
444,17743,3.3
448,12973,5
449,3087,3.9
452,12523,4.6
454,3201,3
457,2753,4.1
459,15067,3.8
461,15179,3.9
462,10032,0.9
464,15861,0.8
465,3639,3
470,13632,3
471,10901,5
474,16217,4.1
477,4017,3.9
481,9596,1
482,14860,2.4
483,4345,4.3
484,5400,4.3
485,16869,2.4
488,6261,1.7
489,8083,4.7
492,11084,4.2
493,14362,0.9
495,5464,3.9
496,13613,4.2
498,1275,3.7
499,20688,3.6
501,16038,4.8
503,13186,5
504,14451,1.9
508,895,5
512,18640,2.9
514,11917,1.5
516,2435,3.4
519,12656,0.4
520,5658,3.4
521,17606,1.6
529,11778,4.2
536,6537,5
537,10237,2.7
539,1550,3.8
542,10979,1.8
543,71,1.3
544,17325,0
548,16611,4.1
553,5412,4.1
558,20797,2.3
561,3588,4.8
562,10093,0.1
564,11841,2.9
569,2763,2
570,19557,0
572,1337,1.7
573,7968,2.8
574,6734,3.1
577,15944,5
580,19523,2.4
582,19496,3.8
586,3272,3.1
588,10782,1.5
590,15787,1.5
593,1279,2.1
594,5110,4.4
595,13367,0.8
599,9632,4.5
602,7890,4.1
604,557,5
610,20451,5
611,20239,3.2
615,10672,2.8
619,19631,2.7
621,8383,3.7
622,15071,2.2
626,19695,5
628,1849,3.3
629,9471,3.4
630,17538,4.3
633,8147,5
634,10889,0.5
636,17983,2.2
639,6314,3.5
640,1502,4.1
647,13871,4.2
652,14836,3
657,13801,3.3
658,3292,5
663,10703,4.8
664,15826,4.4
668,12294,5
669,11997,1.6
670,20795,3.5
671,13473,2
672,685,4.8
673,17826,0.3
674,15928,0.8
675,6890,5
680,874,3.6
690,9987,3.4
693,4669,4
698,5019,4
699,1170,3.7
700,10181,2.9
701,3525,5
705,8696,4.2
714,20570,2.4
715,4582,2.4
716,10133,0
719,9955,5
722,368,3.1
727,11212,4.8
729,1109,4
733,6309,2.8
735,5375,4.8
737,1845,2.4
738,12862,2.7
745,6682,1.1
746,8148,2.4
751,7656,2.4
755,14112,2.5
757,5360,0.1
758,2084,0.4
762,10134,5
763,6023,5
764,7230,2.7
769,14379,2.9
775,5010,2.5
779,19217,2.7
784,13449,3.7
785,7737,5
786,8558,0.7
789,2949,1
794,13605,3.8
798,12208,1.1
799,9005,3.8
800,20441,2
802,7279,2.3
803,13635,3.5
808,1510,1.3
811,5509,2.4
812,10576,5
813,7987,4.7
814,16675,1
815,14596,4.6
818,6637,2.1
821,1955,3
823,4624,4.1
829,1210,3.1
837,18098,1.6
838,372,0
841,18147,3.5
842,11613,0.6
846,18044,2.9
848,16360,2.1
849,12138,0.2
850,8109,2.6
854,17826,0.7
856,17942,1.4
857,18062,0.8
858,16935,0.7
861,9850,2.7
862,19067,1.7
864,5421,0.5
865,7849,5
867,10925,0.4
869,3928,3.5
871,9347,1.9
874,6418,5
875,830,2.7
881,2569,4.4
887,15699,5
888,5921,0.2
892,13760,3.2
894,448,3.9
896,13821,0.7
897,20339,5
899,18040,5
902,10015,2.6
903,4121,2.5
904,15763,3.7
908,2944,4.9
914,3061,4.3
915,698,0.6
917,12503,1.8
919,17775,4.5
921,3724,3
925,652,2.6
927,11453,4.1
928,13176,1.3
931,17124,3.7
932,4654,0.5
935,3869,4.6
936,16408,4.4
937,7793,4.2
949,10788,2.6
951,7332,3
953,4064,3.3
956,2573,5
958,1478,0.6
960,8441,0.2
961,15607,5
965,4969,1.1
966,20105,5
969,1957,4.8
981,10040,4.1
983,6010,2.2
987,12672,0.8
989,11294,3.8
992,15457,0.7
993,4852,3.7
999,9246,3
1000,13942,0.4
1002,4809,4
1005,9941,3.2
1007,13693,3.8
1008,7468,4.6
1010,17477,5
1011,5687,5
1014,12138,3.4
1015,20251,1.9
1022,8620,0
1031,3503,1.4
1033,13861,4.3
1038,83,2.1
1040,7633,3.4
1044,18336,2.9
1048,11587,3.4
1049,4454,5
1054,16562,1.4
1055,20756,3.2
1057,7505,5
1059,6785,1.1
1060,7295,1.6
1066,19616,2.3
1069,20469,4.9
1071,18154,5
1072,1615,5
1077,19008,5
1080,6785,5
1081,17336,5
1085,4426,1.4
1086,14894,1.8
1087,13561,3.2
1088,8471,2.8
1089,6237,5
1092,14804,3.1
1093,8837,5
1096,13094,3.6
1097,15545,2.7
1103,19172,1.8
1106,17925,4.4
1110,8005,1.3
1112,8971,4
1117,488,3.7
1120,3106,5
1122,10789,1.3
1126,317,1.2
1127,19192,0.8
1130,13436,5
1131,14913,0.7
1134,10548,2.6
1135,16375,4.2
1137,8443,5
1138,10886,5
1139,15435,2.9
1141,8149,0.8
1146,13896,4.5
1148,16446,4.6
1149,15067,2.8
1150,14767,1.5
1153,10169,4.6
1157,19809,3.3
1159,19443,0.9
1160,17172,3.1
1162,2399,2.9
1163,6631,1.8
1164,19112,4.8
1165,4140,5
1167,19759,0.4
1172,17843,3.4
1173,254,4.9
1174,8246,4.6
1175,4544,2.3
1179,14017,2.1
1181,4700,3.2
1182,20741,4
1188,5219,2.4
1189,2051,4
1190,13744,3.2
1196,17013,5
1197,3213,1.3
1200,17179,2.6
1201,19952,4.8
1206,11135,2.9
1209,7369,5
1215,16091,0.5
1224,3490,4.1
1225,19755,5
1226,10543,3.2
1229,20481,4.7
1230,13792,0
1235,10112,4.7
1239,18945,3.9
1244,17802,5
1246,3830,5
1251,1719,3.7
1254,20647,3.5
1256,11292,4.1
1259,9502,3.1
1260,2128,1.2
1261,6740,2.4
1264,8323,4.2
1267,16964,5
1270,10287,3.6
1271,11584,4.3
1272,10951,4.4
1273,4217,4.6
1274,13857,5
1277,10669,3
1283,3332,2.1
1285,11052,5
1288,1988,4.4
1292,19463,4.9
1295,20325,3.9
1296,3585,4.3
1298,471,3.1
1307,7335,1.8
1308,11739,4.3
1309,19835,5
1310,5691,3.9
1312,7340,2.4
1318,20648,2.2
1320,11154,2.2
1321,3388,2.1
1324,3651,0
1327,14478,4.8
1332,7660,2.4
1334,20132,3.3
1336,4510,1.8
1337,7542,4.3
1338,9593,2.2
1343,16478,0.9
1344,3104,2.9
1349,168,0.8
1351,3569,2.3
1355,48,4.5
1359,14941,5
1360,17617,0.9
1361,19609,3.9
1367,1592,1.9
1369,18445,4.5
1376,12745,4.8
1378,12664,4
1386,277,2.9
1388,1081,2.9
1389,10406,3.9
1393,16804,3.2
1395,17650,2.5
1397,645,1.3
1399,1560,0.6
1400,1064,4.4
1401,220,0.1
1405,1413,4
1410,5258,3.5
1411,16667,5
1414,6100,5
1418,17564,3
1420,18773,4.2
1421,9356,0.2
1425,5076,3.5
1428,10183,5
1430,18146,4
1436,19527,3
1441,17132,1.5
1442,13164,3.3
1443,20311,5
1444,5827,3.4
1446,10008,1.6
1457,6077,5
1459,19352,0.3
1463,20815,0.2
1464,6022,0.5
1466,6384,2
1467,8482,4.9
1471,751,5
1472,18880,3.4
1476,18085,5
1483,5850,2.1
1485,12168,1.5
1488,452,5
1494,19202,0.5
1496,13282,1.7
1498,12705,5
1500,5569,4.6
1503,18597,5
1504,1132,2
1508,18649,0.4
1509,9925,5
1510,896,4.5
1514,3993,1
1519,15358,4.6
1521,12101,5
1526,16298,2.5
1527,3508,5
1529,5755,4.1
1530,8966,3.7
1533,14148,3.3
1537,7528,0.4
1540,13178,4
1545,17180,3.7
1548,18145,2.8
1549,19835,4.2
1551,20173,2.5
1558,16296,2.5
1561,19710,4.1
1566,6239,1.9
1574,9015,4.4
1577,14702,2.7
1578,1984,0
1584,146,3.8
1587,9386,4.8
1588,13893,3.8
1589,17335,4.1
1593,2268,3.1
1598,18633,2.8
1602,1341,1.7
1603,5881,3.1
1609,656,4.9
1610,1557,3.5
1611,9750,2.3
1613,19286,2.2
1614,5359,1.4
1615,3586,2.7
1616,17306,5
1618,2258,3.4
1619,8009,3.8
1625,6176,3.4
1630,13931,4.2
1631,8187,2.3
1632,9291,2.9
1633,8073,1.1
1638,4120,4.2
1639,9799,3.6
1641,11059,4.8
1644,1615,2.9
1645,20058,3.2
1646,6701,2
1647,12131,2.4
1648,1554,2.9
1649,182,3.8
1650,19287,1
1652,6467,0.5
1655,12300,1.4
1661,12623,2.2
1662,12864,1.8
1664,4999,2.9
1665,9040,3.5
1667,6781,3.1
1670,13112,4.4
1671,6891,5
1672,16875,2.9
1683,13689,3.4
1684,17626,4.7
1688,6507,0.7
1689,7517,1.4
1690,18610,5
1693,6667,5
1695,4541,3.7
1696,842,1.6
1697,6636,5
1698,13495,3.6
1706,11213,0.2
1708,15721,3.7
1709,19323,0.9
1710,6492,4.7
1713,16639,5
1714,14521,4
1715,11423,5
1717,1906,0
1721,5807,2.1
1722,1891,2.4
1723,1188,2.3
1725,3569,2.9
1726,10411,4
1733,14982,5
1734,12168,5
1742,464,0.3
1744,8816,3.9
1746,3187,4.5
1754,13625,3.9
1755,12278,3.1
1756,6537,5
1757,17011,2.8
1758,1397,0.3
1765,16524,2.8
1766,547,4.8
1767,518,5
1770,19814,5
1772,15968,2.9
1774,17310,4.9
1776,3622,5
1782,2512,4
1789,1696,1.2
1790,14007,4.2
1793,15101,2.9
1795,2148,4.6
1797,13973,1
1798,20573,5
1803,11645,2.6
1805,14439,1.6
1806,11920,4.8
1807,12972,4
1817,1054,3.3
1819,17312,3.5
1821,14315,4.2
1822,2733,0.6
1823,11188,4.1
1827,11998,3.9
1832,19518,0.3
1835,10466,5
1837,19168,2.8
1839,8663,5
1840,4793,5
1843,11757,3
1845,5691,4.9
1850,11732,3.6
1854,6165,2.3
1857,11668,2.6
1861,16165,1.4
1862,160,1.7
1868,732,1
1870,1957,1.9
1877,9210,3.9
1878,7719,3.1
1880,4733,0
1881,2520,0.8
1885,3024,3.3
1889,18259,2.4
1895,1484,3.3
1897,4869,4.5
1899,8850,3.8
1903,12309,3.9
1908,14909,1.6
1911,18395,0.8
1913,9113,2.7
1914,6861,0.4
1918,15529,5
1920,19269,4.1
1921,17173,5
1922,1724,5
1935,2270,4.9
1936,2434,4.9
1937,8017,1
1941,918,0
1943,9536,5
1944,11680,3.9
1946,14465,4.6
1947,134,2.4
1949,7577,0.5
1952,14837,3.5
1953,15433,1.1
1954,2218,2.1
1962,9990,3.3
1964,19923,4.9
1965,12529,4.6
1968,17855,5
1970,8033,4.5
1973,4783,4.3
1975,5959,5
1976,13176,3.9
1978,17258,3.2
1982,13158,1.3
1983,13961,3.1
1985,6765,2.2
1987,11612,3.5
1990,867,3.5
1991,19977,3.3
1993,1987,2
1994,2902,0.7
1995,4033,3.8
1998,1412,0.3
0,11937,5
4,2342,1.3
5,5219,5
7,16569,4.1
13,15768,4.6
15,6870,3
18,122,4.3
20,2357,5
27,4879,5
29,3917,5
30,19937,5
31,7292,3.4
33,3632,4.5
34,14576,3.4
36,7414,2.7
37,3979,5
38,14852,2
40,468,5
43,15630,5
44,16307,1.5
45,16300,4.7
49,2182,4.7
52,15508,1.8
53,11677,3.3
55,12217,4.2
60,8833,1.7
62,11049,2.4
65,19046,4.3
66,14679,5
67,7417,0.5
75,14806,0.3
79,11906,5
81,7716,4.9
85,14512,4.6
86,5779,4.3
91,15108,1.7
95,4341,1.5
96,15890,0.4
103,14585,2.1
105,16250,2.7
107,10128,3.8
110,2448,2
114,428,5
116,20127,3
118,13173,5
119,19430,4
120,2771,5
125,15153,2.2
126,4689,4.4
129,11529,2.7
133,16209,0.7
134,4122,1.4
135,1678,3.6
137,17723,2.9
138,17149,4.8
139,11979,3.8
140,7429,4.6
143,11065,5
144,17230,5
151,4398,2.2
152,1849,3.4
153,10712,5
156,15760,3.5
157,1623,1.6
159,13651,4.5
160,7737,2.1
161,11346,4.7
162,20530,0.1
163,14640,1.8
166,2457,0.7
167,13851,5
171,18449,4.9
173,11152,2.5
177,7993,4
179,1066,4.6
181,4511,4.3
182,715,4.3
187,8184,4.7
192,7890,3.7
193,11319,5
194,20325,5
195,13899,2.2
196,8306,3.9
201,15407,4.3
202,4482,3.3
203,447,0.8
209,12872,4.6
211,10422,3.7
213,19504,3.8
214,13713,4.2
217,3270,4.6
218,20486,1.8
219,15703,3
224,11465,4.5
228,15073,3.3
232,8354,0.1
234,19129,3
236,4224,4.3
237,10167,4.3
240,6462,3
242,2736,2.2
243,1763,4
245,12117,5
248,1932,3.1
252,11965,4.9
259,12524,2.9
260,18945,4.6
261,10083,3.5
262,6740,4.1
264,9007,4.8
266,6081,4.8
267,10235,3.9
271,13266,2.3
272,2238,0.5
276,8672,2
278,18812,3.4
285,4294,3.8
288,10850,2.8
290,1260,5
292,4943,2.4
296,14255,1
301,11076,1.4
302,16628,1.8
304,17129,3.9
305,18,2.1
306,11082,2.6
308,8863,5
311,9033,5
312,2646,2.5
319,16470,1.7
323,17136,4.9
324,9328,3.5
334,20534,1.6
337,14480,1.7
341,7601,5
344,3510,0.9
347,9094,1.5
350,17141,5
354,11423,2.3
358,10115,0.2
359,15602,5
363,13747,3.9
365,10984,0.7
366,627,1.5
370,14999,3.9
372,3372,3.6
373,12275,2.9
374,17366,3.3
376,7848,5
379,9306,1
380,8271,5
385,3196,4.4
386,11997,3
388,16651,4.1
391,17722,4.2
392,7700,4.8
395,6242,4.8
398,8147,2.2
401,14064,5
403,19857,2.2
406,3592,2.9
407,12751,4.6
408,11890,1.6
411,16188,4.1
412,3678,2.1
416,11745,5
419,10485,2.4
426,13291,3.3
428,7119,5
433,11697,0.9
435,12751,2.8
443,10372,1.3
445,19809,5
457,4446,2.9
459,14014,2.8
465,5996,2.1
466,2140,1.9
470,1246,4.5
474,8430,4.9
482,19500,2.2
483,193,3.7
485,14777,3.1
490,5589,1.5
491,20394,3.7
492,4060,4.7
499,16106,4.1
500,5310,3.1
503,13610,4.7
506,17367,2.6
507,9586,5
508,6549,4.7
511,15188,5
512,16168,5
514,9867,2
518,12392,4.5
520,3041,1
521,80,2.2
527,17071,3
528,13214,4.3
529,4289,5
530,9965,4
537,14861,1.2
538,11869,4.1
539,18584,3.6
541,7208,4.1
547,7581,1.3
549,12073,0.5
553,18378,4.2
559,6307,0.7
562,15577,3.7
565,4208,4.6
569,4029,4.1
570,10089,5
575,12988,4.3
577,20270,2.2
580,12779,5
584,13741,4.9
586,18356,1
587,17351,5
590,19819,1.4
592,14535,3.9
593,17335,5
595,12898,3.7
597,15555,0.5
600,9244,0.7
602,11873,3
604,12040,5
606,10075,2.3
607,19205,4.9
608,7118,1.8
609,14554,0
615,16329,1.6
616,10467,0.8
618,15120,2.6
619,16904,3.4
621,18276,0.8
622,4958,1.8
626,17222,5
627,7492,4.9
633,8845,4.9
636,3412,2
637,7976,1.9
639,15436,0.6
641,312,2.7
647,11577,2.6
648,9757,2.6
651,4228,2.5
652,11534,0
654,6907,2.4
657,10153,2
658,15169,4.6
660,11446,5
661,1973,3
670,16414,0.7
672,2639,3.2
679,12495,1
680,19362,4.9
683,8314,4.3
684,13347,4.6
685,16372,3.8
690,11988,4.1
694,7142,5
695,7592,1.6
697,18115,2.4
699,9792,5
700,1405,4.4
705,1948,3.6
709,10253,3.9
716,19578,2
717,2654,4
725,8032,1.1
726,17690,5
727,757,4
728,19011,0.7
730,13405,4.4
731,1034,5
735,15505,5
737,12688,2.6
744,11599,2.7
745,19047,2.2
746,9222,5
747,17722,3.4
756,15541,1.2
764,12830,4.3
766,1475,4.3
771,8519,5
773,6571,1.7
774,13134,4.2
776,3282,1.3
777,7457,5
778,7638,5
779,13917,5
780,1925,3.4
787,16967,2.1
791,8253,3.1
